PUC_Maximo_Asset_ID,DPW_Node_ID,Drain_Type,SYSTEM,System_Use_Code,System_Use,lng,lat
55951,55951,Catch Basin Drain,Eastbank,STORM,,-90.12085862,29.92381073
55952,55952,Catch Basin Drain,Eastbank,STORM,,-90.12089323,29.92373732
55953,55953,Catch Basin Drain,Eastbank,STORM,,-90.12232277,29.92427789
55954,55954,Catch Basin Drain,Eastbank,STORM,,-90.12235835,29.92418324
55955,55955,Catch Basin Drain,Eastbank,STORM,,-90.12220799,29.92475175
55956,55956,Catch Basin Drain,Eastbank,STORM,,-90.12230892,29.92482829
55957,55957,Catch Basin Drain,Eastbank,STORM,,-90.12045248,29.92411631
55958,55958,Catch Basin Drain,Eastbank,STORM,,-90.12060506,29.92419333
55959,55959,Catch Basin Drain,Eastbank,STORM,,-90.12032792,29.92444948
55960,55960,Catch Basin Drain,Eastbank,STORM,,-90.12048082,29.92449963
55961,55961,Catch Basin Drain,Eastbank,STORM,,-90.12052107,29.92467059
55962,55962,Catch Basin Drain,Eastbank,STORM,,-90.12054382,29.92462831
55963,55963,Catch Basin Drain,Eastbank,STORM,,-90.12017252,29.92454615
55964,55964,Catch Basin Drain,Eastbank,STORM,,-90.12020304,29.92451394
55965,55965,Catch Basin Drain,Eastbank,STORM,,-90.12211112,29.92499019
55966,55966,Catch Basin Drain,Eastbank,STORM,,-90.12221616,29.92502365
55967,55967,Catch Basin Drain,Eastbank,STORM,,-90.12222103,29.92527303
55968,55968,Catch Basin Drain,Eastbank,STORM,,-90.12228168,29.92518173
55969,55969,Catch Basin Drain,Eastbank,STORM,,-90.12192468,29.92516219
55970,55970,Catch Basin Drain,Eastbank,STORM,,-90.12198258,29.92506087
55971,55971,Catch Basin Drain,Eastbank,STORM,,-90.12126962,29.9249362
55972,55972,Catch Basin Drain,Eastbank,STORM,,-90.12128958,29.92482828
55973,55973,Catch Basin Drain,Eastbank,STORM,,-90.12013375,29.92496197
55974,55974,Catch Basin Drain,Eastbank,STORM,,-90.1202872,29.92502587
55975,55975,Catch Basin Drain,Eastbank,STORM,,-90.12000572,29.92528511
55976,55976,Catch Basin Drain,Eastbank,STORM,,-90.12015917,29.92534901
55977,55977,Catch Basin Drain,Eastbank,STORM,,-90.1202327,29.92549654
55978,55978,Catch Basin Drain,Eastbank,STORM,,-90.12015713,29.92557583
55979,55979,Catch Basin Drain,Eastbank,STORM,,-90.11983564,29.92546788
55980,55980,Catch Basin Drain,Eastbank,STORM,,-90.11985077,29.92540303
55981,55981,Catch Basin Drain,Eastbank,STORM,,-90.12183635,29.92564254
55982,55982,Catch Basin Drain,Eastbank,STORM,,-90.12193796,29.92566348
55983,55983,Catch Basin Drain,Eastbank,STORM,,-90.1197805,29.92587292
55984,55984,Catch Basin Drain,Eastbank,STORM,,-90.119934,29.92593308
55985,55985,Catch Basin Drain,Eastbank,STORM,,-90.12155316,29.92604299
55986,55986,Catch Basin Drain,Eastbank,STORM,,-90.1215995,29.92594843
55987,55987,Catch Basin Drain,Eastbank,STORM,,-90.1220217,29.92615229
55988,55988,Catch Basin Drain,Eastbank,STORM,,-90.12240357,29.92630952
55989,55989,Catch Basin Drain,Eastbank,STORM,,-90.12182624,29.92617986
55990,55990,Catch Basin Drain,Eastbank,STORM,,-90.12181046,29.9259435
55991,55991,Catch Basin Drain,Eastbank,STORM,,-90.12170549,29.92590379
55992,55992,Catch Basin Drain,Eastbank,STORM,,-90.12148443,29.92644541
55993,55993,Catch Basin Drain,Eastbank,STORM,,-90.12159672,29.92647269
55994,55994,Catch Basin Drain,Eastbank,STORM,,-90.12141905,29.92686723
55995,55995,Catch Basin Drain,Eastbank,STORM,,-90.12130707,29.92681371
55996,55996,Catch Basin Drain,Eastbank,STORM,,-90.12090819,29.92681691
55997,55997,Catch Basin Drain,Eastbank,STORM,,-90.12093197,29.92674839
55998,55998,Catch Basin Drain,Eastbank,STORM,,-90.12041035,29.9266386
55999,55999,Catch Basin Drain,Eastbank,STORM,,-90.12043781,29.92656324
56000,56000,Catch Basin Drain,Eastbank,STORM,,-90.11986352,29.92647921
56001,56001,Catch Basin Drain,Eastbank,STORM,,-90.11990056,29.92638269
56002,56002,Catch Basin Drain,Eastbank,STORM,,-90.11978314,29.92624601
56003,56003,Catch Basin Drain,Eastbank,STORM,,-90.11967798,29.92622192
56004,56004,Catch Basin Drain,Eastbank,STORM,,-90.11959246,29.92647046
56005,56005,Catch Basin Drain,Eastbank,STORM,,-90.1196787,29.92651687
56006,56006,Catch Basin Drain,Eastbank,STORM,,-90.1224427,29.92745968
56007,56007,Catch Basin Drain,Eastbank,STORM,,-90.12241859,29.92725949
56008,56008,Catch Basin Drain,Eastbank,STORM,,-90.122235,29.92719594
56009,56009,Catch Basin Drain,Eastbank,STORM,,-90.12205708,29.92731553
56010,56010,Catch Basin Drain,Eastbank,STORM,,-90.12208043,29.92722389
56011,56011,Catch Basin Drain,Eastbank,STORM,,-90.12143535,29.92706047
56012,56012,Catch Basin Drain,Eastbank,STORM,,-90.12147082,29.92697581
56013,56013,Catch Basin Drain,Eastbank,STORM,,-90.12117949,29.92739556
56014,56014,Catch Basin Drain,Eastbank,STORM,,-90.12105954,29.92734883
56015,56015,Catch Basin Drain,Eastbank,STORM,,-90.12091287,29.9276718
56016,56016,Catch Basin Drain,Eastbank,STORM,,-90.12101401,29.92773147
56017,56017,Catch Basin Drain,Eastbank,STORM,,-90.12078467,29.92771311
56018,56018,Catch Basin Drain,Eastbank,STORM,,-90.12105027,29.92781741
56019,56019,Catch Basin Drain,Eastbank,STORM,,-90.12175959,29.92824325
56020,56020,Catch Basin Drain,Eastbank,STORM,,-90.12190601,29.92829646
56021,56021,Catch Basin Drain,Eastbank,STORM,,-90.12205699,29.92820975
56022,56022,Catch Basin Drain,Eastbank,STORM,,-90.12196433,29.92810079
56023,56023,Catch Basin Drain,Eastbank,STORM,,-90.12186355,29.92807049
56024,56024,Catch Basin Drain,Eastbank,STORM,,-90.12170109,29.92809836
56025,56025,Catch Basin Drain,Eastbank,STORM,,-90.12089399,29.92798594
56026,56026,Catch Basin Drain,Eastbank,STORM,,-90.12079723,29.92791944
56027,56027,Catch Basin Drain,Eastbank,STORM,,-90.12064641,29.92822924
56028,56028,Catch Basin Drain,Eastbank,STORM,,-90.1207783,29.92823733
56029,56029,Catch Basin Drain,Eastbank,STORM,,-90.12177347,29.92863643
56030,56030,Catch Basin Drain,Eastbank,STORM,,-90.12157127,29.92856896
56031,56031,Catch Basin Drain,Eastbank,STORM,,-90.12064889,29.92867481
56032,56032,Catch Basin Drain,Eastbank,STORM,,-90.12062131,29.92876017
56033,56033,Catch Basin Drain,Eastbank,STORM,,-90.12036304,29.92864281
56034,56034,Catch Basin Drain,Eastbank,STORM,,-90.12041341,29.92857141
56035,56035,Catch Basin Drain,Eastbank,STORM,,-90.12039978,29.92874813
56036,56036,Catch Basin Drain,Eastbank,STORM,,-90.12051961,29.92880485
56037,56037,Catch Basin Drain,Eastbank,STORM,,-90.12025599,29.92906924
56038,56038,Catch Basin Drain,Eastbank,STORM,,-90.12037818,29.92910911
56039,56039,Catch Basin Drain,Eastbank,STORM,,-90.12125356,29.9290347
56040,56040,Catch Basin Drain,Eastbank,STORM,,-90.12130896,29.92913956
56041,56041,Catch Basin Drain,Eastbank,STORM,,-90.12149984,29.92919381
56042,56042,Catch Basin Drain,Eastbank,STORM,,-90.12161704,29.92917177
56043,56043,Catch Basin Drain,Eastbank,STORM,,-90.12166685,29.92908725
56044,56044,Catch Basin Drain,Eastbank,STORM,,-90.12128489,29.92893625
56045,56045,Catch Basin Drain,Eastbank,STORM,,-90.12217843,29.92937503
56046,56046,Catch Basin Drain,Eastbank,STORM,,-90.12219408,29.92932643
56047,56047,Catch Basin Drain,Eastbank,STORM,,-90.12213917,29.92983209
56048,56048,Catch Basin Drain,Eastbank,STORM,,-90.12211287,29.92981185
56049,56049,Catch Basin Drain,Eastbank,STORM,,-90.12132646,29.92952966
56050,56050,Catch Basin Drain,Eastbank,STORM,,-90.12115068,29.92947242
56051,56051,Catch Basin Drain,Eastbank,STORM,,-90.11999875,29.92945868
56052,56052,Catch Basin Drain,Eastbank,STORM,,-90.11996551,29.92953711
56053,56053,Catch Basin Drain,Eastbank,STORM,,-90.12026594,29.92954925
56054,56054,Catch Basin Drain,Eastbank,STORM,,-90.12022905,29.92963389
56055,56055,Catch Basin Drain,Eastbank,STORM,,-90.12012531,29.92966918
56056,56056,Catch Basin Drain,Eastbank,STORM,,-90.12000529,29.92962871
56057,56057,Catch Basin Drain,Eastbank,STORM,,-90.11987398,29.92992557
56058,56058,Catch Basin Drain,Eastbank,STORM,,-90.11998632,29.92994972
56059,56059,Catch Basin Drain,Eastbank,STORM,,-90.12087979,29.92980424
56060,56060,Catch Basin Drain,Eastbank,STORM,,-90.12084449,29.92987578
56061,56061,Catch Basin Drain,Eastbank,STORM,,-90.12089267,29.92998433
56062,56062,Catch Basin Drain,Eastbank,STORM,,-90.12107168,29.93007096
56063,56063,Catch Basin Drain,Eastbank,STORM,,-90.12122242,29.93006298
56064,56064,Catch Basin Drain,Eastbank,STORM,,-90.121261,29.92995835
56065,56065,Catch Basin Drain,Eastbank,STORM,,-90.1217663,29.93017234
56066,56066,Catch Basin Drain,Eastbank,STORM,,-90.12203063,29.93038162
56067,56067,Catch Basin Drain,Eastbank,STORM,,-90.12207331,29.93029327
56068,56068,Catch Basin Drain,Eastbank,STORM,,-90.1217051,29.93025052
56069,56069,Catch Basin Drain,Eastbank,STORM,,-90.12180524,29.93039266
56070,56070,Catch Basin Drain,Eastbank,STORM,,-90.12187605,29.93040956
56071,56071,Catch Basin Drain,Eastbank,STORM,,-90.12169614,29.93069285
56072,56072,Catch Basin Drain,Eastbank,STORM,,-90.12165876,29.93069876
56073,56073,Catch Basin Drain,Eastbank,STORM,,-90.12136846,29.93103352
56074,56074,Catch Basin Drain,Eastbank,STORM,,-90.12130335,29.93113791
56075,56075,Catch Basin Drain,Eastbank,STORM,,-90.12135069,29.93125645
56076,56076,Catch Basin Drain,Eastbank,STORM,,-90.12141082,29.931267
56077,56077,Catch Basin Drain,Eastbank,STORM,,-90.12170169,29.93118094
56078,56078,Catch Basin Drain,Eastbank,STORM,,-90.1216742,29.93125943
56079,56079,Catch Basin Drain,Eastbank,STORM,,-90.12023531,29.93065315
56080,56080,Catch Basin Drain,Eastbank,STORM,,-90.12025986,29.93058088
56081,56081,Catch Basin Drain,Eastbank,STORM,,-90.11992021,29.9304309
56082,56082,Catch Basin Drain,Eastbank,STORM,,-90.11989351,29.93050252
56083,56083,Catch Basin Drain,Eastbank,STORM,,-90.11982417,29.93030566
56084,56084,Catch Basin Drain,Eastbank,STORM,,-90.11971538,29.93028466
56085,56085,Catch Basin Drain,Eastbank,STORM,,-90.11959685,29.93029794
56086,56086,Catch Basin Drain,Eastbank,STORM,,-90.11954853,29.93037811
56087,56087,Catch Basin Drain,Eastbank,STORM,,-90.11961691,29.93047747
56088,56088,Catch Basin Drain,Eastbank,STORM,,-90.11972045,29.93051717
56089,56089,Catch Basin Drain,Eastbank,STORM,,-90.11951955,29.93099148
56090,56090,Catch Basin Drain,Eastbank,STORM,,-90.12183566,29.93220075
56091,56091,Catch Basin Drain,Eastbank,STORM,,-90.12190555,29.93205766
56092,56092,Catch Basin Drain,Eastbank,STORM,,-90.12115171,29.93192762
56093,56093,Catch Basin Drain,Eastbank,STORM,,-90.1211949,29.93185678
56094,56094,Catch Basin Drain,Eastbank,STORM,,-90.11992699,29.93193882
56095,56095,Catch Basin Drain,Eastbank,STORM,,-90.1200927,29.9320572
56096,56096,Catch Basin Drain,Eastbank,STORM,,-90.12013151,29.93222816
56097,56097,Catch Basin Drain,Eastbank,STORM,,-90.11980996,29.93200523
56098,56098,Catch Basin Drain,Eastbank,STORM,,-90.11962047,29.93219032
56099,56099,Catch Basin Drain,Eastbank,STORM,,-90.11932593,29.93198764
56100,56100,Catch Basin Drain,Eastbank,STORM,,-90.11932649,29.93164708
56101,56101,Catch Basin Drain,Eastbank,STORM,,-90.11906941,29.93143162
56102,56102,Catch Basin Drain,Eastbank,STORM,,-90.11919346,29.93143652
56103,56103,Catch Basin Drain,Eastbank,STORM,,-90.11930637,29.93147318
56104,56104,Catch Basin Drain,Eastbank,STORM,,-90.11939947,29.93095538
56105,56105,Catch Basin Drain,Eastbank,STORM,,-90.11805107,29.93104916
56106,56106,Catch Basin Drain,Eastbank,STORM,,-90.11774148,29.93084634
56107,56107,Catch Basin Drain,Eastbank,STORM,,-90.11815238,29.93080077
56108,56108,Catch Basin Drain,Eastbank,STORM,,-90.11811623,29.93064671
56109,56109,Catch Basin Drain,Eastbank,STORM,,-90.1179707,29.93057975
56110,56110,Catch Basin Drain,Eastbank,STORM,,-90.11747382,29.9303227
56111,56111,Catch Basin Drain,Eastbank,STORM,,-90.11711496,29.93045374
56112,56112,Catch Basin Drain,Eastbank,STORM,,-90.11695397,29.93036102
56113,56113,Catch Basin Drain,Eastbank,STORM,,-90.11653176,29.93015715
56114,56114,Catch Basin Drain,Eastbank,STORM,,-90.11718244,29.93015629
56115,56115,Catch Basin Drain,Eastbank,STORM,,-90.1173096,29.93019996
56116,56116,Catch Basin Drain,Eastbank,STORM,,-90.11734669,29.93021717
56117,56117,Catch Basin Drain,Eastbank,STORM,,-90.11788371,29.93059519
56118,56118,Catch Basin Drain,Eastbank,STORM,,-90.11664056,29.92988258
56119,56119,Catch Basin Drain,Eastbank,STORM,,-90.11632623,29.92971595
56120,56120,Catch Basin Drain,Eastbank,STORM,,-90.1165158,29.92958335
56121,56121,Catch Basin Drain,Eastbank,STORM,,-90.11661745,29.92960116
56122,56122,Catch Basin Drain,Eastbank,STORM,,-90.11672383,29.9288779
56123,56123,Catch Basin Drain,Eastbank,STORM,,-90.11685992,29.92883667
56124,56124,Catch Basin Drain,Eastbank,STORM,,-90.11745768,29.92976265
56125,56125,Catch Basin Drain,Eastbank,STORM,,-90.11764626,29.92971191
56126,56126,Catch Basin Drain,Eastbank,STORM,,-90.11766212,29.92964644
56127,56127,Catch Basin Drain,Eastbank,STORM,,-90.11821874,29.92994653
56128,56128,Catch Basin Drain,Eastbank,STORM,,-90.11835343,29.93001964
56129,56129,Catch Basin Drain,Eastbank,STORM,,-90.11850454,29.92998166
56130,56130,Catch Basin Drain,Eastbank,STORM,,-90.11853901,29.92992012
56131,56131,Catch Basin Drain,Eastbank,STORM,,-90.11896126,29.93012023
56132,56132,Catch Basin Drain,Eastbank,STORM,,-90.11907475,29.93010878
56133,56133,Catch Basin Drain,Eastbank,STORM,,-90.1184234,29.92981095
56134,56134,Catch Basin Drain,Eastbank,STORM,,-90.11830011,29.92974419
56135,56135,Catch Basin Drain,Eastbank,STORM,,-90.1181684,29.92977922
56136,56136,Catch Basin Drain,Eastbank,STORM,,-90.11813748,29.92984455
56137,56137,Catch Basin Drain,Eastbank,STORM,,-90.11843281,29.92939173
56138,56138,Catch Basin Drain,Eastbank,STORM,,-90.11857109,29.92946487
56139,56139,Catch Basin Drain,Eastbank,STORM,,-90.1185791,29.92910126
56140,56140,Catch Basin Drain,Eastbank,STORM,,-90.11869108,29.92915478
56141,56141,Catch Basin Drain,Eastbank,STORM,,-90.11882704,29.92912355
56142,56142,Catch Basin Drain,Eastbank,STORM,,-90.11885817,29.92904197
56143,56143,Catch Basin Drain,Eastbank,STORM,,-90.1184747,29.92901531
56144,56144,Catch Basin Drain,Eastbank,STORM,,-90.11849857,29.92893992
56145,56145,Catch Basin Drain,Eastbank,STORM,,-90.11817072,29.92894064
56146,56146,Catch Basin Drain,Eastbank,STORM,,-90.11819467,29.928859
56147,56147,Catch Basin Drain,Eastbank,STORM,,-90.11781049,29.92889107
56148,56148,Catch Basin Drain,Eastbank,STORM,,-90.1177547,29.92887743
56149,56149,Catch Basin Drain,Eastbank,STORM,,-90.11761717,29.92933171
56150,56150,Catch Basin Drain,Eastbank,STORM,,-90.11763669,29.92926002
56151,56151,Catch Basin Drain,Eastbank,STORM,,-90.1173541,29.92872626
56152,56152,Catch Basin Drain,Eastbank,STORM,,-90.11736577,29.92865138
56153,56153,Catch Basin Drain,Eastbank,STORM,,-90.11703861,29.9286546
56154,56154,Catch Basin Drain,Eastbank,STORM,,-90.11705817,29.9285798
56155,56155,Catch Basin Drain,Eastbank,STORM,,-90.11635232,29.92851765
56156,56156,Catch Basin Drain,Eastbank,STORM,,-90.11636049,29.92843587
56157,56157,Catch Basin Drain,Eastbank,STORM,,-90.11705284,29.9281342
56158,56158,Catch Basin Drain,Eastbank,STORM,,-90.11698845,29.92782553
56159,56159,Catch Basin Drain,Eastbank,STORM,,-90.1179294,29.92837476
56160,56160,Catch Basin Drain,Eastbank,STORM,,-90.11880685,29.9286022
56161,56161,Catch Basin Drain,Eastbank,STORM,,-90.11890061,29.92861931
56162,56162,Catch Basin Drain,Eastbank,STORM,,-90.11903239,29.92828309
56163,56163,Catch Basin Drain,Eastbank,STORM,,-90.11892851,29.92821339
56164,56164,Catch Basin Drain,Eastbank,STORM,,-90.11916871,29.92822249
56165,56165,Catch Basin Drain,Eastbank,STORM,,-90.11920801,29.92811787
56166,56166,Catch Basin Drain,Eastbank,STORM,,-90.11886295,29.92800033
56167,56167,Catch Basin Drain,Eastbank,STORM,,-90.11881653,29.92810113
56168,56168,Catch Basin Drain,Eastbank,STORM,,-90.11907356,29.92772982
56169,56169,Catch Basin Drain,Eastbank,STORM,,-90.11924985,29.92774457
56170,56170,Catch Basin Drain,Eastbank,STORM,,-90.11825948,29.92783728
56171,56171,Catch Basin Drain,Eastbank,STORM,,-90.11820241,29.92792861
56172,56172,Catch Basin Drain,Eastbank,STORM,,-90.11786816,29.92786616
56173,56173,Catch Basin Drain,Eastbank,STORM,,-90.11790315,29.92776213
56174,56174,Catch Basin Drain,Eastbank,STORM,,-90.11923626,29.92732889
56175,56175,Catch Basin Drain,Eastbank,STORM,,-90.1193819,29.92738585
56176,56176,Catch Basin Drain,Eastbank,STORM,,-90.11811088,29.92737412
56177,56177,Catch Basin Drain,Eastbank,STORM,,-90.11820493,29.92736811
56178,56178,Catch Basin Drain,Eastbank,STORM,,-90.11713981,29.9271783
56179,56179,Catch Basin Drain,Eastbank,STORM,,-90.11727503,29.92720767
56180,56180,Catch Basin Drain,Eastbank,STORM,,-90.11735648,29.92694097
56181,56181,Catch Basin Drain,Eastbank,STORM,,-90.11723709,29.92690737
56182,56182,Catch Basin Drain,Eastbank,STORM,,-90.11712015,29.92784987
56183,56183,Catch Basin Drain,Eastbank,STORM,,-90.11826825,29.92682192
56184,56184,Catch Basin Drain,Eastbank,STORM,,-90.11834656,29.92687138
56185,56185,Catch Basin Drain,Eastbank,STORM,,-90.11813966,29.92689572
56186,56186,Catch Basin Drain,Eastbank,STORM,,-90.11843936,29.92696785
56187,56187,Catch Basin Drain,Eastbank,STORM,,-90.11917409,29.92719084
56188,56188,Catch Basin Drain,Eastbank,STORM,,-90.11951508,29.92728897
56189,56189,Catch Basin Drain,Eastbank,STORM,,-90.11932935,29.92710667
56190,56190,Catch Basin Drain,Eastbank,STORM,,-90.11945666,29.92713721
56191,56191,Catch Basin Drain,Eastbank,STORM,,-90.1184416,29.92619426
56192,56192,Catch Basin Drain,Eastbank,STORM,,-90.11856533,29.92622477
56193,56193,Catch Basin Drain,Eastbank,STORM,,-90.11947702,29.92634816
56194,56194,Catch Basin Drain,Eastbank,STORM,,-90.11949376,29.92626958
56195,56195,Catch Basin Drain,Eastbank,STORM,,-90.11897872,29.92620921
56196,56196,Catch Basin Drain,Eastbank,STORM,,-90.11897258,29.92612417
56197,56197,Catch Basin Drain,Eastbank,STORM,,-90.11871269,29.92614114
56198,56198,Catch Basin Drain,Eastbank,STORM,,-90.11871033,29.92603989
56199,56199,Catch Basin Drain,Eastbank,STORM,,-90.11836788,29.92606297
56200,56200,Catch Basin Drain,Eastbank,STORM,,-90.11840243,29.92599455
56201,56201,Catch Basin Drain,Eastbank,STORM,,-90.1185201,29.92593315
56202,56202,Catch Basin Drain,Eastbank,STORM,,-90.11859095,29.92594693
56203,56203,Catch Basin Drain,Eastbank,STORM,,-90.11780916,29.92593658
56204,56204,Catch Basin Drain,Eastbank,STORM,,-90.11782873,29.92586115
56205,56205,Catch Basin Drain,Eastbank,STORM,,-90.11758684,29.92605013
56206,56206,Catch Basin Drain,Eastbank,STORM,,-90.1173941,29.9263258
56207,56207,Catch Basin Drain,Eastbank,STORM,,-90.11749636,29.92599868
56208,56208,Catch Basin Drain,Eastbank,STORM,,-90.11828004,29.92709073
56209,56209,Catch Basin Drain,Eastbank,STORM,,-90.11819341,29.92707681
56210,56210,Catch Basin Drain,Eastbank,STORM,,-90.11738471,29.92586017
56211,56211,Catch Basin Drain,Eastbank,STORM,,-90.11705847,29.92578842
56212,56212,Catch Basin Drain,Eastbank,STORM,,-90.11862598,29.9255442
56213,56213,Catch Basin Drain,Eastbank,STORM,,-90.11869316,29.92556482
56214,56214,Catch Basin Drain,Eastbank,STORM,,-90.11766959,29.92567596
56215,56215,Catch Basin Drain,Eastbank,STORM,,-90.11758299,29.92565892
56216,56216,Catch Basin Drain,Eastbank,STORM,,-90.11765022,29.92538146
56217,56217,Catch Basin Drain,Eastbank,STORM,,-90.11774394,29.9254017
56218,56218,Catch Basin Drain,Eastbank,STORM,,-90.11666788,29.92575856
56219,56219,Catch Basin Drain,Eastbank,STORM,,-90.11657053,29.92574141
56220,56220,Catch Basin Drain,Eastbank,STORM,,-90.11661385,29.92554185
56221,56221,Catch Basin Drain,Eastbank,STORM,,-90.11672721,29.92553977
56222,56222,Catch Basin Drain,Eastbank,STORM,,-90.11683246,29.92520331
56223,56223,Catch Basin Drain,Eastbank,STORM,,-90.11670152,29.92517585
56224,56224,Catch Basin Drain,Eastbank,STORM,,-90.1189307,29.92520332
56225,56225,Catch Basin Drain,Eastbank,STORM,,-90.1189476,29.92516974
56226,56226,Catch Basin Drain,Eastbank,STORM,,-90.11861932,29.92514796
56227,56227,Catch Basin Drain,Eastbank,STORM,,-90.11863499,29.92509874
56228,56228,Catch Basin Drain,Eastbank,STORM,,-90.11762878,29.92496196
56229,56229,Catch Basin Drain,Eastbank,STORM,,-90.11764126,29.92488022
